id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
2153_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2173	C32H63N5O8	[M + H]+	C32H63N5O8	Amino acids and Peptides	0.7216882109642029	Oligopeptides	0.32601243257522583	Lipopeptides	0.146107479929924	Peptides	0.8447132110595703	Peptides	0.8447132110595703	Amino acids, peptides, and analogues	0.9897109866142273	Carboxylic acids and derivatives	0.9980403780937195	Organic acids and derivatives	0.9985777139663696	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2173
2154_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2174	C32H63N5O8	[M + H]+	C32H63N5O8	Amino acids and Peptides	0.5909051895141602	Oligopeptides	0.4890196621417999	N-acyl amines	0.2561696171760559	Peptides	0.6984928846359253	Peptides	0.6984928846359253	Amino acids, peptides, and analogues	0.9872501492500305	Carboxylic acids and derivatives	0.9987020492553711	Organic acids and derivatives	0.999068558216095	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2174
2155_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2175	C32H63N5O8	[M + H]+	C32H63N5O8	Amino acids and Peptides	0.4500102996826172	Fatty amides	0.30597904324531555	Lipopeptides	0.0799914225935936	Peptides	0.688787043094635	Peptides	0.688787043094635	Amino acids, peptides, and analogues	0.9904450178146362	Carboxylic acids and derivatives	0.9990321397781372	Organic acids and derivatives	0.9998024106025696	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2175
2156_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2176	C40H46N4O4	[M + H]+	C40H46N4O4	Alkaloids	0.7168638706207275	Tryptophan alkaloids	0.4981476366519928	Carboline alkaloids	0.15795432031154633	Amino acids and derivatives	0.6419820785522461	Amino acids and derivatives	0.6419820785522461	Amino acids, peptides, and analogues	0.6246275305747986	Carboxylic acids and derivatives	0.9319868087768555	Organic acids and derivatives	0.9697466492652893	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Styrenes; Imidazoles; Alkyl aryl ethers; Carbazoles; Indoles and derivatives; Pyrrolidines; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzazepines; Benzimidazoles; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2176
2157_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2177	C34H60N6O7	[M - H2O + H]+	C34H58N6O6	Amino acids and Peptides	0.9951086640357971	Oligopeptides	0.8798679113388062	Linear peptides	0.2898348271846771	Oligopeptides	0.7044452428817749	Peptides	0.9985784292221069	Amino acids, peptides, and analogues	0.9983118772506714	Carboxylic acids and derivatives	0.9988190531730652	Organic acids and derivatives	0.9999159574508667	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2177
2158_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2178	C34H60N6O7	[M - H2O + H]+	C34H58N6O6	Amino acids and Peptides	0.9874929189682007	Oligopeptides	0.8056697249412537	Linear peptides	0.4147742986679077	Oligopeptides	0.9242413640022278	Peptides	0.9986177682876587	Amino acids, peptides, and analogues	0.9998940229415894	Carboxylic acids and derivatives	0.9998669624328613	Organic acids and derivatives	0.9999895095825195	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2178
2159_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2179	C34H60N6O7	[M - H2O + H]+	C34H58N6O6	Amino acids and Peptides	0.9937641024589539	Oligopeptides	0.8195549249649048	Linear peptides	0.2563018202781677	Oligopeptides	0.602990984916687	Peptides	0.9988868832588196	Amino acids, peptides, and analogues	0.999457061290741	Carboxylic acids and derivatives	0.9996320009231567	Organic acids and derivatives	0.9999831914901733	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2179
2160_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2180	C30H51N5O9	[M + Na]+	C30H51N5O9	Amino acids and Peptides	0.8221388459205627	Oligopeptides	0.8848373889923096	Linear peptides	0.4254482090473175	Dipeptides	0.8337997794151306	Peptides	0.652280330657959	Amino acids, peptides, and analogues	0.9959406852722168	Carboxylic acids and derivatives	0.9994816184043884	Organic acids and derivatives	0.9999749660491943	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2180
2164_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2184	C31H53N7O8	[M + H]+	C31H53N7O8	Amino acids and Peptides	0.8686883449554443	Oligopeptides	0.8398669362068176	Cyclic peptides	0.8403444290161133	Oligopeptides	0.6251529455184937	Peptides	0.5849825143814087	Amino acids, peptides, and analogues	0.9191835522651672	Carboxylic acids and derivatives	0.9843164086341858	Organic acids and derivatives	0.9932270646095276	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2184
2165_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2185	C36H58O9	[M + H3N + H]+	C36H61NO9	Terpenoids	0.9835786819458008	Triterpenoids	0.9805317521095276	Oleanane triterpenoids	0.5494034886360168	Triterpene saponins	0.923334538936615	Triterpene glycosides	0.9145005345344543	Terpene glycosides	0.5388646721839905	Prenol lipids	0.8824747204780579	Lipids and lipid-like molecules	0.9829273819923401	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Terpene glycosides; Glycosyl compounds; Polyols; Triterpene saponins; 12-hydroxysteroids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2185
2166_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2186	C33H66NO9P	[M + H]+	C33H66NO9P	Fatty acids	0.99764084815979	Glycerophospholipids	0.9917987585067749	Glycerophosphoserines	0.5756596326828003	Alpha amino acids	0.8786895275115967	Amino acids and derivatives	0.8681097626686096	Amino acids, peptides, and analogues	0.8648194670677185	Carboxylic acids and derivatives	0.9880202412605286	Organic acids and derivatives	0.9998461008071899	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphoethanolamines; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2186
2167_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2187	C34H66O10	[M + H3N + H]+	C34H69NO10	Fatty acids	0.836713433265686	Glycerolipids	0.4707150459289551	Sophorolipids	0.10294855386018753	Monosaccharides	0.7173570990562439	Monosaccharides	0.7173570990562439	Carbohydrates and carbohydrate conjugates	0.7892258167266846	Organooxygen compounds	0.9999995231628418	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2187
2170_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2190	C38H40N2O8	[M + H]+	C38H40N2O8	Alkaloids	0.9270337820053101	Tyrosine alkaloids	0.8990678787231445	Isoquinoline alkaloids	0.5102147459983826	Lignans, neolignans and related compounds	0.6677644848823547							Lignans, neolignans and related compounds	0.6677644848823547	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Lignans, neolignans and related compounds; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tetrahydroisoquinolines; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	2190
2171_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_2191	C35H42N4O7	[M + Na]+	C35H42N4O7	Alkaloids	0.9952895641326904	Tryptophan alkaloids	0.5542518496513367	Pyridine alkaloids	0.07804024964570999	Amino acids and derivatives	0.6664532423019409	Amino acids and derivatives	0.6664532423019409	Amino acids, peptides, and analogues	0.6381258964538574	Carboxylic acids and derivatives	0.9936169385910034	Organic acids and derivatives	0.9966086149215698	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Alkyl aryl ethers; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Organic nitro compounds; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Substituted pyrroles; Benzenoids; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2191
